key,mac
67925,9A427C2D8C4F
66083,9A2F3C759D94
2363,9AB3AFB9C2F4
22379,9A9818A21A1C
61242,9A69859F14A4
57799,9A031B188358
28247,9A5BFDA521D3
66041,9AAD8473764F
61593,9A1CA6F774E0
43824,9A41EEC64BFE
78200,9A5EE44691E2
27041,9AB2FE924E56
90122,9A44977048BD
50597,9A16D2B69661
9580,9A0290DCAC7E
93780,9A06B2186B2F
43543,9A5E7388943E
19516,9A972A5F1452
74072,9A5B0446C6A0
91480,9A2DE7BA00E4
7029,9AFE409D7A60
12510,9A65385AD3B1
53191,9A726BB6F291
8415,9A88D3332401
48355,9A82125CDD47
25286,9A2B61AFB297
6081,9AADC53E177E
89141,9A0E3A7325E2
746,9A9A49ED5AF7
86877,9AD6D206CA53
68687,9AEA1B8A66FD
3632,9AE0DBCE9CA0
93261,9ABF71A2C160
94148,9A17AEE7F4EF
99676,9A7BEC58D192
95581,9AC9F215B5E1
45754,9A52B519216A
97122,9A76340A722C
14688,9A08B79E206C
87351,9A577ABD2EF3
64348,9A3A562C1DE6
92270,9A7B3C7AE704
35829,9A0AE424C426
70040,9A9DB08B591F
98368,9AFA2CA69CDA
44715,9A0922BCE335
85549,9A10DBA25046
26009,9AF159BA63A2
882,9A87BCE73CAA
99683,9A5382BECFF5
49795,9A9D85920DA6
50999,9ACDCC1BD517
55894,9ADCD7AFD4E4
9307,9A8749E730AA
375,9A933557E5C4
92084,9A563976DF0D
59079,9A44A3F143B7
18987,9AFF2660735A
33645,9A542A9AF8F1
63965,9A7CAFC96380
96323,9A2EA4B9552A
127,9AA27A9ED9A5
48332,9AAA8134A745
28090,9ABF69D1A50A
33374,9A3555D21027
61905,9AFD6B296995
87212,9AB3FD8B70E9
79856,9A551DC0B2E8
24225,9A01E17F485F
99474,9AC1A2FB5745
82448,9AEE19785B4D
35791,9ADC71E34138
37062,9A79B72FF37B
68312,9A8FA1DC0469
51061,9A1B6B837FBE
36584,9A8B2A9FE321
50235,9AEF7034855A
81242,9A97EBF2B1D6
45223,9AA2432D7751
68051,9AA87AE048A3
68128,9A4C7A1D238D
40164,9A70FD4781FB
41817,9AE9CA80FBAE
28122,9AB2644549CB
8996,9A26C86BA2EF
19797,9AB2DFDB9F82
15420,9AE74EB41E2F
92780,9A12B8E1C079
9875,9ACE758A472D
74495,9A01706A7C40
11897,9A79312F9D4C
733,9A7FB5EAB251
57167,9A0D4DE0C988
55734,9AC8D374224C
9119,9A313943979D
4942,9A1919788601
17231,9AE4DACC34B1
74599,9A5CD04B6906
29143,9AB48ADF63FB
56055,9AC87FE1005C
50164,9AAF04D3FEF6
25368,9A436F384316
68833,9AC2234B0EA4
44874,9A2B2780B59D
94430,9A47C41B5086
60787,9A5611C7201E
24667,9ABDC79CADD3
35664,9A28B4318145
88395,9A2ABF6C1FAE
17055,9AFBC197298C
40144,9AE5739BB151
6333,9A147C9B80AD
94327,9AF57B7107BA
25462,9A9A3540CEED
90062,9A5B2C64F9EC
19782,9A5C46ECBAF0
56988,9A67CB28FC93
2160,9AE8F2721ADA
19922,9A1F036BC64C
34768,9A1406F94ACB
89732,9A43DC15A8FB
18178,9A66E25F98FF
8723,9AE1E3605159
28859,9AE6C3B1A39C
44873,9A0C3074CFD3
51509,9A8101A4A36C
38707,9A7C8E9F2D78
3890,9A6186F7235B
84908,9A2486CB9040
67549,9A12500A838F
28751,9ABA249385DF
16527,9A76A522DC7D
18027,9A226E54E093
45673,9A772E8A9CC7
29938,9A5CD9093C32
24076,9A296A6C4F65
65798,9A97982FAD97
38975,9A419663DC68
20266,9AA8D1C1C5DD
21392,9A5F40455B69
99541,9AE2934ECC80
19324,9A87AC90F736
20522,9AF42C0779B7
83093,9A2FDCCA8823
1728,9A58839A9F5B
65805,9A0539E72BC6
29007,9A80CCB165F0
53432,9A0056AC8605
24916,9A3331C40EE6
7334,9AF3CA5CD123
4205,9A5714B8F0E2
69142,9A39E64EE887
95531,9A56F45335A5
31165,9A30A620732D
39378,9A749449F63D
16898,9A83E10115AF
78201,9ABF5E7784E4
23530,9AF4B269D7DA
38229,9A3C8142DB34
58221,9A0A3AEF31E4
83428,9ABA2865B59B
63698,9AFEB105B7F2
26160,9AE9813784F3
91548,9A9B747E9D39
89425,9A69FA9F718E
6881,9A08775671F3
3897,9AF44220AE3D
46974,9A60107FFD04
73759,9A6BA83CC4D0
411,9A9D6919A1BD
80326,9A0010396A44
58035,9A4E8C895CAF
90223,9A54F01940DB
35194,9A773C2D0BF0
43080,9A8345BBF9B2
25840,9A1EED741D29
59612,9AF2D26914C8
85443,9A2139DC90F1
56113,9A3B4927A194
76960,9AFF71AAEA2D
56672,9A820A41050B
50477,9A8C2F5327F2
44454,9ACDC8F1F79B
92420,9A48BC6AB9EE
18008,9AB2C10BECA2
60604,9A617BF32A4B
13988,9A97EBC75330
64145,9A622B1F93A2
72894,9A707D3BCAAC
43324,9AD496DD26EB
90622,9A922FC09C92
50236,9AD1C5C26AC4
13012,9A2798D46E60
29889,9A276268677B
41119,9A4E4ACC6698
84399,9AB722202ABC
4299,9A47A6E8DCC8
32892,9A1944680E92
70630,9AE0A8B06D0B
97291,9ADB684F6B1F
96265,9A1CAD54FFCE
54424,9AC5CAC5E186
44259,9A9CFE0B3FA5
6786,9AE4D30DCE59
16995,9AE0B995E62C
27040,9A79A7C5A134
55872,9A5D2028F094
44043,9AFCF7272445
1248,9ACDE318CDB4
2971,9AACB9D76751
23765,9A77453F07C8
38026,9A6AF7DF7F2B
30732,9AF245FAC138
27825,9AAED966F2E2
86298,9A7B230DD948
87124,9AEF16C1F249
40136,9A47C01EF8CF
94747,9A14784DE094
61327,9AF75064AC41
7923,9AE2F652C27E
89629,9A414ABDE3BB
5389,9A5C1182651A
21206,9A5CF9E244D7
67858,9AFA37813A7F
62924,9A52FCE182C1
50137,9AF911F1F357
77563,9A4FCFB7F558
74864,9AD5C611D336
70703,9AB6041086FA
81678,9A1F0A466D3C
79234,9A6381EE3BCC
34611,9AD7934B5097
4822,9A781E37313C
65979,9A1205CCCAA6
35712,9A1E49E9160E
24595,9AEDC4DE8CF7
35899,9A1BF64C55D9
25820,9A0A25509143
83027,9A024E380886
36469,9AC551098F1C
44889,9A38579A9A5B
95130,9A935E1E39C2
56949,9AFAD2628524
42620,9AB5791F5D20
32570,9AB38D54E942
65293,9A01A9D83D47
70077,9A44DFA72CE1
1446,9A0CCBBBB97B
87220,9A5D0F340384
76517,9ACEA1EA608A
68000,9A0D76A8A37B
8138,9AAD877261A9
70174,9A74D01AF191
35756,9AE74753A30D
54169,9ABE2B792404
68785,9A99C9B16F46
53448,9A0710C8C231
10980,9A2FA110005F
84261,9A3115601706
82068,9A924E8BCE29
94614,9ABD23751566
43786,9A6CA00F1E52
20599,9A0789EA113A
8591,9A995B64D752
36190,9ADD8DF6CF5E
11533,9A9CE078418C
58325,9AC170D59891
59242,9AADAD24DF46
79341,9A83BC97FA27
8603,9A77D7A4B529
41716,9A57483EC839
25922,9AF382D96505
82859,9A8645902B22
41247,9A09014BC22A
68941,9A3A514D6223
72218,9A51A338B3B1
48645,9AD25860C4FB
76664,9A8D05940C25
1680,9A051BDAB241
63012,9A399CFE428B
11464,9AA5A6FD40E6
47652,9AA607852E87
83238,9AF142A1B491
9535,9A39742EE73C
10094,9AF7B2601D7F
49022,9A6405EC4997
51785,9A0E6B05AE46
80335,9A26D90F8BDD
27628,9A4A93302889
12358,9A0F3B57C1FE
65529,9AD5B01D0A93
36872,9A971C12A6C7
8766,9AC56E7C151F
93182,9A5406669B19
72935,9AB127F68B43
30918,9A435821AC90
80889,9AC1FB7EAD6A
16243,9AFD2F0460D8
99712,9ABB7AD740E9
62734,9A3126F00244
73630,9A534CA74901
76935,9A3262F7FBA0
9791,9A235E7D0284
31080,9A0E710CF4F8
14735,9ACE14DD938E
48327,9A3BA6F02266
71915,9ACBFD1B7FEB
13440,9A1E1D8907D5
74284,9A847F0EF007
21469,9A0988D0E637
93029,9A68B8A081A7
67844,9A48A877A83F
22824,9A26CA65FCD5
89186,9A4AB640FAF8
79763,9A8CD4BB200E
66639,9A68FA9FB33B
68544,9ADD124EC09E
74493,9AC124FE3708
25358,9ACF27032E5F
9978,9AB284042ECD
96793,9A2C7AF7CAF4
95820,9AE9F0AA2721
13683,9AA4F77A230B
88005,9A2765100F78
80653,9AD9D4221693
23034,9A0DE4945FD2
43717,9AEE6202116F
50026,9A714B1CE84D
72890,9A6A4690843F
42017,9AEF97E524D0
41384,9A4C3E393AC5
35948,9A1704428BFC
23749,9AD5A7F689CC
94559,9A615D9BAB7A
51720,9A84BBC497B2
52185,9A2656A93E05
93914,9A1FFA4673AC
70770,9A805377DC82
14442,9AF05C585D9A
76484,9AD3460A0E61
12943,9AC75828C9B5
4561,9A5087C62B64
60122,9A01224666FE
20835,9ADDA49AD120
89573,9A903821D540
14245,9AE2627E5742
74385,9ABA7C6F3ABA
90064,9A8FA240816A
51136,9AC2D58CFBEA
59270,9A605B4EAC69
37277,9A7F7FF6DEC1
37348,9A285F01402F
52345,9AAF8D6B01F9
58116,9AA8051F098F
62067,9AAD48B16AF0
27756,9A554AD470EA
82195,9A2C7122F9B8
95584,9AD15CD2FCF9
38493,9A7E7BD3DC2C
68946,9AE8FD7617E9
28873,9A1E5CBCD139
66357,9AE6001CC644
20256,9A7B097E3FC9
44464,9A20733A46B0
68041,9A7539803C54
43261,9A84D445897D
95542,9AFD7D4197EB
5214,9A86D525B97B
78394,9A664F6F69F2
10292,9AAB7D13E37A
93543,9A582B9EF056
11610,9A9DB41A8CFB
92291,9A2FFF331256
29741,9A0083B3D171
5767,9A9079BB5C24
6779,9AE98BF4E1D5
3669,9A27324E8ACE
34061,9A09B0A366E4
93749,9A05105976C0
9527,9AA785CEA881
21268,9A5D3DEC4863
8071,9A9327F6FBB1
52755,9A0A10B81551
68021,9A603DC1142E
46913,9A229D6AD8E5
71734,9A096E2B2372
93460,9A97AA81BDAB
89335,9ABDB66B6ACD
22670,9AA2DFD5228D
47716,9ACA940FADD5
78152,9AD687D2A165
52707,9AE7DD66BA4F
62027,9A92A23A3C8A
62454,9AEB230F2B01
66960,9A84571B24D1
89549,9A119DD577E7
11006,9AE81C607258
73347,9A7F5B9050DD
30808,9A2CA983F5A7
66108,9A340DF5FF4A
57528,9A8EED5DB9C8
69967,9A06177BB345
29949,9A18B2E0C583
13161,9A0B34485A3D
37393,9A4C772F9765
71138,9A2F71101DE7
75953,9AF6D1E64331
19178,9A1D624A6579
59586,9ABF38C579AE
90865,9A10EDB861F7
44662,9A0F3F617F6E
90567,9A38A3A4C9B9
86348,9A42A65557B9
64800,9AE7FBB1CEAA
23777,9A08077D5DE4
35797,9ACC4C4C3C45
57879,9A3E431C4BF8
50483,9A4E47BB85B6
57271,9AAC151F1FC3
64210,9AB9F233BBCE
53237,9A97EE3A6FF8
800,9A4E6C15D848
41306,9ADA37025BE8
74318,9A5599A7BA7F
48276,9A2DDD7DCF17
78793,9AE2C9B1E460
51607,9A4F37EF4546
8219,9A320BAF78B4
11160,9A2EA0F6DBB2
96308,9A790A590263
75610,9AEA97EBF338
70202,9A76F32A1044
71064,9A341303EE43
84852,9ABE318CCDD1
21153,9AABE7A30676
41566,9A1E54AFDEE9
13193,9A967FBB4551
85987,9A1A934634B1
17775,9A9CE1477709
68338,9AB73DE86472
9411,9A1A69B88AC3
28561,9A24FDB562BA
43877,9A70E19F685C
53831,9A0DE4B15E05
26276,9A0AEFC87577
17432,9A8337B41D0A
72730,9ADF56217F1E
73142,9A2677CC76DF
35592,9A163E3EB54A
41066,9A346F01FC5D
93001,9AAFECF91548
79663,9A714299A9D4
42762,9A60C18B717C
61671,9AA44147EFB1
54425,9A502E6AC791
11904,9ADFE39372A7
87439,9A4B30DF8827
33235,9A0B7CFE5C97
83742,9A67897DCF7E
71355,9AAD776A258E
51680,9A12F3EE8C7A
38081,9A7029E735BD
91590,9A82F4E561F1
95280,9AD38860A840
79268,9AAE7AD93C95
84988,9A9C410D808A
62950,9A66CA68F8BA
62438,9AA1B71D5877
51990,9ACFFC0CE09C
76456,9AEC1775B138
99597,9A13DA2DF837
16262,9AF1EFCD70FF
72520,9AE838EB3EF6
52591,9ADD91698459
44698,9A4097F6778C
80837,9A6DAD96C972
1304,9ACEFA0132A2
95425,9A3AC519701E
49412,9AB09AE3EDC3
76260,9A1BA2E3DADA
60039,9A48EE92E3AB
54278,9A4AAD45774E
75393,9A6C1F56F3F6
47351,9A83A2BA160A
85493,9A6D96190DDB
27451,9A7EA8207084
9402,9A12B104C15E
98518,9A8EC3328A16
63530,9AE8453E0787
20017,9A9262EB7957
81329,9AA29CC0ABE5
95105,9A69E573038D
85391,9A3F8C4C89B1
36847,9AF19A265D2E
82896,9A426DF5DEC8
79505,9A22EFA93655
76777,9AD49A731D49
43401,9A03D00DD96C
69971,9ADF65B849A3
8125,9AA6F5A61B70
88261,9A8294779D20
93201,9A05548EBE24
58830,9AF2C4FD00C6
25380,9ADF09ADE9B8
4319,9A82BBB16AC7
99688,9A7CA4C43805
87106,9A641B509F77
69106,9A09531E6343
29685,9AB6C13B63DE
59378,9A72A96D829D
68920,9A0E21C0660E
66006,9ADC4DBFDDEC
38468,9A561817E251
87834,9AA4A250DEDE
90114,9A11038CCDBE
9107,9A5CF799534A
46471,9ABBEA792EA7
66244,9A877FBCC60F
41226,9AB641EA4477
13014,9A8D29B6F139
71133,9AEB5ECE6710
28070,9A04B3E8619A
9846,9A3BBD025D53
50028,9A88211669E2
75500,9A92902A9BF8
30923,9A15D093E0B2
25287,9A1AD9F080FA
43677,9A1E8B3447ED
45513,9A11D0EB292C
13501,9AD5D9BF7C92
40503,9A7C4BB2FEED
91584,9A4FB4EB40D8
70464,9A029EC52262
5839,9AAC4D5DF454
56835,9A3F83DB2AC9
17193,9A73F69C3AFD
19551,9A42CA3A0D46
47884,9A1EE111EFAD
7052,9A566DF2A741
55660,9A407CCD03BA
67447,9AFBFB2F6E60
31284,9A095EFFD685
32548,9A78E4BA0228
46968,9A0F992A3D01
27656,9A2645B903D0
24844,9A4DED5A177A
67723,9ABA9499CBDB
13,9A7934184EE3
68316,9A9AC828D81C
1184,9A2A17DE0F1E
87405,9A4E390A59B2
70013,9A1E40B1C894
2001,9AB6645344AF
27419,9A08B34B35BF
48686,9A329386CB78
50612,9A439D541281
17232,9AC090910545
74388,9A015CC417E0
64853,9AD93A07D7A6
61896,9AC30A28AC8C
32416,9A7EFB930B0F
94729,9AEE8DAE8AFC
69987,9A4977B68002
93529,9A5CB37E499D
70207,9A02C7BFE34D
74451,9A7D1D54FF47
861,9A3B86F03A1B
90534,9A226BEA909F
91569,9AC96E85646A
13257,9A037046F4F3
72597,9A6D27E3B5A7
99651,9AEFA2BFB72E
66152,9A5A860CFA43
63285,9A17DFCAA33B
71333,9ABF96286CD3
89965,9A9288F0D1B0
18412,9A3420C6C1A0
40386,9AE4328D0280
94199,9AC99535B745
75995,9A3756DDED00
24013,9A8D0B3060CF
88634,9AF1208E327A
24546,9AECA9992335
57053,9ADCCE07DFD7
69943,9AB64D75867B
17722,9A103A73706A
5608,9AD7F46988E5
101,9A3E53C9959D
88349,9ADB1C5A313E
49504,9AD78AE560A0
61511,9A14B01EE68D
34691,9A9A9919E29B
26903,9AE909E42C52
41017,9A6B6089A03E
34601,9AE54316F18E
90522,9A39C5324DF3
72706,9A0330B6167E
53335,9AC6FE0CB155
96899,9AD2B02A25FA
60665,9AC59DD00D5A
34303,9A0C8E6306AE
5813,9AD0A6C4974A
67825,9A619CF58B95
23644,9A86C49A18F1
17859,9A5E8FA7F0FF
36187,9A99CEF358E7
28155,9AF5B934BA98
98229,9A107D3B4A95
22636,9A62426D3FE8
79744,9AA6F1B3AA40
9345,9A81558658A8
43380,9A7F5EE3C5FD
95035,9A4F57685C83
8758,9A84D3196B43
1377,9A10B6ED5A2B
25022,9A5A754BB2BE
80561,9AA74C4B9B6C
92164,9ACEC2F44102
6895,9A8FF7C7645E
25727,9A73CFFF48A8
89640,9AFB81900072
15212,9ACA3781D818
55611,9A5864C91745
72946,9A18E302B3EC
99065,9AB18F4C9B93
32337,9AD743AC8AE3
82999,9A1E005A31ED
88643,9A848258CD25
4147,9ADF2794C2B2
6151,9AFD3115DB64
19652,9A1A9ACE6824
56863,9A9543A4F63F
84482,9AD82056170E
50962,9A7CDA8477E9
59819,9A01416244D9
86813,9AAAF4E1CC3E
44202,9A5D79753991
69278,9A4E53BC68A0
93854,9A7F7302A614
67396,9ABA823AC98E
30817,9A69AC3735FB
97285,9A7B12ED0ECE
67169,9A8897BD4A17
15433,9A448A1681A1
84283,9AD823350129
11412,9A307C4150F4
60457,9ACB36EB0DE7
8778,9A0D41431DA4
50563,9A2144EED29F
29869,9AAECD95DD0B
180,9AD10B90F56E
9765,9A8636A18569
11894,9A8CE6DA9FA7
4344,9A1383A667FE
56452,9A5236BCFA16
84408,9AF24F66F3E5
65583,9AB74B03CD94
88816,9A2FC0D3C009
70895,9A468E057D19
58444,9A16E2ECF010
98291,9A8F1EF5A225
43230,9AE0C2489884
80952,9A579EEF1B1C
12343,9A2D147D5C37
32888,9AB48AE77590
24163,9ADCE303BE74
92358,9A5E83A2BC13
11402,9ABB12757277
49667,9A5B755BD5F0
94458,9A17DBE6447B
99427,9A0A0014F482
95466,9AAC99C0375C
20819,9A49A0C552F9
46276,9AB46611600C
13887,9AB49A850E3D
475,9AD353865B69
11703,9A744C5D4C2F
78312,9A10E454C673
77786,9A75BDE3710D
24295,9AF4ACDE2B55
45990,9AA9F7F7B783
1855,9A8D8E9A8D6B
22331,9AF149A5686E
24665,9AA862A440A3
69695,9A81F2061243
60677,9AA3C110AE3A
75928,9AFD0598C0FD
4971,9A037B886295
67393,9A67140A25BA
52621,9A2B9307BFA6
23054,9A524FA4BECC
99625,9AB1B0596B0F
15703,9A40C21C36A6
86896,9A3EA908D36C
22191,9AE5824C2870
46281,9A267BF13B72
32958,9A68DD5915B3
93364,9ADD57220DFA
1516,9AE9238C3603
37957,9A842C8FB597
74379,9A260C2975F4
83227,9ADC8633331C
78692,9AD64C31A22E
25843,9ADDC70A5327
19120,9A1268A9092E
41539,9ACA74010329
38449,9AB6C3A58472
73254,9A26C7FE04A6
91688,9A407F560621
58656,9AFA030FD610
58074,9A0C51DEA9E2
91552,9AD618CA358A
25557,9A46077C55F7
62116,9A85E42C5D3B
23388,9AE41DFCDD79
27162,9A5A24321EA0
91496,9AD133B3D4C7
380,9ACC14B154A2
89507,9AB3720FA905
84549,9A2BC9402E7D
39600,9A39C8F0B55C
89944,9AC525594ED1
18940,9A1C14F7245E
12497,9ABC632BE53E
20485,9A1EFCEC00F4
17496,9AA3CED0CFA6
27167,9ABE3E30A238
17817,9AFE16D48338
25834,9A1EFF405AD3
84289,9A14D1B3D6CF
89738,9A5CA0D7A663
42593,9A15FAAF748D
71738,9A06FB0E8702
60024,9ACD89EC8AF9
81212,9AC4353E8BF3
31971,9A7417A2B382
12768,9A9ED3C21E1A
725,9ABA35890F09
59300,9AD356C0C63E
77847,9A59966B4F55
66989,9A72E1705E95
98022,9A4BCA4395C3
39650,9A60FAD2A83E
76803,9A900A6C2AB0
79759,9A54A4BDEB15
59656,9AC6A5281845
51059,9A52A851072F
45473,9A7F275CF092
1707,9AA9361209EA
31447,9ABDF8D6F78B
95233,9AFD89EBCF78
3365,9A0DD9C8C79C
85035,9A841A0DF369
13198,9A73078EF7D4
12007,9A28BCAE4A87
59753,9ABDCDC116B6
70278,9A5226CBC4BD
48601,9A92A4AD9533
13087,9ABB9586E018
89958,9A8BD0B69706
74916,9A57F159B99F
6905,9AF98B3698FF
94507,9A0C73FEA27C
97042,9A055592BA28
5989,9AD5CC6B7D02
77271,9AB09841AAFC
5038,9A538F2B6425
47650,9A090C596A27
92132,9A9325D56385
23169,9A0B21373210
94618,9A809AC4DE91
98133,9A14B7E9A5D7
75484,9AC719CA4D56
66785,9AEF21D09462
69165,9A34211529E7
15907,9AA719C7443A
29664,9AEBB533F178
50479,9AD94C3616B7
25596,9AA97F8B39C2
12063,9A2C46C33D7A
28044,9A8700694AA4
80032,9A48F3CBB295
25552,9ABE88F425E6
63149,9ACE7214E640
67838,9AE300B1507C
58319,9A1A1A43998F
96616,9A2746D259B6
67661,9A39280DE673
52994,9AA38AC0D950
82960,9A1D41D1C141
99891,9A7C4D68BB24
31153,9A00DBC702F0
83950,9AF1911C3500
19355,9AF512A749E5
17112,9A06A84B7D98
14303,9A30E3CA0880
7412,9AC1A6C3A002
20767,9A557E8947F5
79657,9A810D7762C0
47625,9A5B68C76DCC
31495,9A35267FD745
56540,9A8F7144C68B
90304,9A6D16E5C794
83651,9AA7E60677FE
22524,9A494D64368E
59309,9A97ACCB2511
41846,9AFB0691A78C
56346,9A69130A574B
21567,9A47E63930E0
31637,9A42F7BA1714
91911,9AF6462D662C
31058,9AC6EBD63E7A
4020,9A459A85238C
59003,9ACB4A530E0A
94191,9A6851FC6696
19199,9A8B8C84A1A8
72975,9ABBBD1F1168
98427,9AE234B547A3
75780,9AFBAC8E63A1
20336,9AE35568997E
15520,9AA65F5F2C82
16173,9A8EB4690EC5
93077,9AAEFCBC01A3
99901,9A689A8C083B
51016,9A1521837EF2
87661,9A2D6B86DC78
20473,9A64E535E41B
14199,9A6B8F869C63
11942,9A77BBAF3C63
57702,9A50D5359AD7
41053,9A706E53249C
66540,9A4BD39BE663
94913,9AAEA888A38D
8854,9AF4A9614293
55766,9AE5B155F7E7
65201,9AD2993A9661
95342,9A32CD79C47F
26087,9A269C76A59A
67505,9A2A70AE38D3
16551,9A243F9DB54F
60952,9AF155359790
71701,9A78C240E6E5
75634,9A5E3C44C909
36908,9A9468E7BDE2
21382,9A8C8817A402
24975,9A89D3FD129A
2530,9A09B59E8E6C
40773,9AE74FB661AC
25162,9A2B50902E0D
65855,9A4611F9CCA6
97376,9A642DF29E82
76212,9AC95772DB66
83254,9AC3E4622214
47156,9ABD0EB5D52E
63929,9AB8A74F3955
92477,9A4C45A4124B
413,9AF8C57173ED
44519,9A300E6CD3E9
66412,9A28401CF77C
6776,9AD3897F9A92
13411,9A8A32D53266
55026,9A1BD5D5243E
70103,9A8F919E7394
69502,9A17ADBD1C08
86665,9A2242971B74
72802,9AC830623F8B
98206,9A44633EB02D
81799,9A38E570F878
50121,9ADA8516DA68
80494,9A4B5737B24F
55740,9ABEFBC3911F
59961,9A11721209A7
31092,9ADF6B2DEE8F
1003,9A0F9C413586
29298,9AFA021D8B0D
99950,9A44456ED40E
84104,9A9B78C82DE1
24654,9A71C320EC8B
36854,9AAEEA9ED1FD
96942,9A31D537B9A8
85587,9ACB24DF6151
35428,9A82C4F993FF
55368,9A926113088F
71678,9A853A7DC2EC
7637,9A8646F2E20E
47929,9AAAB60A71D4
35036,9A41E2CFBA27
32310,9AAFC52A9917
62974,9A8563BD836B
50307,9AD1E42639BB
74745,9A151069D848
29970,9A918A9C181F
2421,9A28025DAB78
63024,9A67E84894AF
31636,9ADFE2ECEAAE
83587,9A80FB9FCCB3
9561,9AA771A30D33
78973,9A17CB94D7F4
71255,9AD90507D205
46983,9AA3AE90F2A1
11936,9AEAEC403F7C
62768,9A040F013DEF
63979,9AC8F0110F9F
67077,9A655EEEE408
39505,9A2DB20774E2
26714,9AE20A0154CC
37450,9A79F8CC8FBD
49461,9A8D2BACDFC4
8939,9A67533E0B4F
14614,9A24C8E29680
53519,9A2FA298CFEB
67336,9AA05CA4C581
18068,9AFA48AC76C6
23928,9A47CC69D4EF
21201,9AE0A4133922
32837,9AE4B1F36C27
78250,9A38C46B9E1C
72652,9AD2AE9DAA22
2896,9AF8773B3B92
80719,9ADAE71D7239
30940,9A2BD9FAAC9E
10275,9A1A37DBB020
84610,9ADF8466477E
78247,9A20F34CA9DF
32625,9A5FB880027C
60792,9A9DB2E11DA0
48709,9A3AADC9C02A
73789,9AE2D971B691
81200,9A976D9E1712
8831,9A717C375ADD
1986,9AFC72EC7082
99549,9A1480D582B2
52539,9A96F331E440
83564,9A688A2E4520
45589,9A25FC3AC81A
36613,9ACF3C5D2AD3
1085,9A544CA58609
33535,9A5A66E33B03
85541,9A504ABF319F
86242,9AF55B81FA8E
39484,9A422B37C2FB
26734,9A5E26214CDC
29345,9A773DB3685C
10865,9AB5634509CA
73991,9A9B7A02B010
76393,9AC45E4DE07D
56193,9A8A688680D2
52127,9A4B53E3AF9B
20466,9A221CA9BD9F
43632,9A3E6BC7096B
62725,9A0DAA59E18C
15479,9A55BFF4695B
80816,9AD4EA452ABD
21473,9A6AD00E9C1A
21901,9AAC6ED09DA7
94334,9A1BC98CE4CA
12783,9A5D0D447E84
77087,9A131C8458A8
85526,9A980B84C678
86353,9A5B883F6015
21318,9A3CA6A7717D
93743,9AA77FDABF17
42607,9A4B688188D5
80367,9A3C8FD8DADD
15594,9A7AA11B9530
12633,9AD444A99E2A
18239,9A9A4F37BE09
20665,9AAC0260569C
58213,9A46BBD6E39C
74337,9AEB6E6070C5
16723,9A11DBE47450
99163,9A374BBD0934
36573,9A626F845284
12597,9AE1FAD4582E
70795,9A978129A6BE
73957,9AAD185337CA
77816,9A02EA20D922
31378,9A35328E3CB2
35149,9AD8443A03B4
32352,9A12C046AE1A
7532,9AAF1C791AC1
18272,9ABE2BBDDFB4
18507,9A802EC42A81
90779,9A7571AA5E2B
53324,9A852458AB32
37559,9AD4A411C7EA
34928,9A89DDE1A1C6
24963,9A7C9D4A5E2D
55946,9A60DC69E166
98757,9AD1A4D3A01E
66675,9A3A1915A9B6
60271,9A0ED1B255CF
30833,9A12C34EB396
35860,9A84A2C5F2A6
6698,9A268AAE82D9
4876,9A18E6E419F0
44003,9A15380FE645
82789,9A831995E862
74086,9A44AC791865
33354,9A175D1F1394
75650,9A5945FE521B
4182,9A8564790682
71752,9AF9897A5534
59722,9AFB2EDA18F8
49542,9A213D3507D7
64396,9A2507093DA9
68545,9A17859E88BB
7807,9A5C63AC6BB9
9438,9AFA034AA430
31375,9AB19454CF18
70925,9A793DBFB953
13100,9A7147CB31AF
81645,9ACA3DF0D63A
81794,9A2BD5B425D1
22305,9A49B0808A76
99182,9A491F4F2C0A
77580,9A21C581AEA3
92690,9A696825629F
21847,9A5CB5BA3830
55168,9A93D4A35EE6
33239,9A03F8910112
34670,9A76249DD13A
39846,9A2894602B83
29166,9A9AA32C7229
87883,9A7364B10331
71538,9A67FD07A9AE
18142,9AF77CB4440F
53573,9AF756145163
16833,9A2812652350
47980,9AEE93F07C87
65863,9A90A8BF8458
77037,9A77FE00FECE
47114,9AB374F9E51F
86979,9A89EAA47F14
88964,9AD2DDFCD0F6
93843,9AE6BD12E166
25184,9A3FD4F8EF8C
91429,9A2EFE01F570
44551,9A93F6EB4E9F
95434,9A4D5FB43150
97517,9AFF23DDACC0
96672,9AC2135CE1AD
20727,9A9FDA588DB2
39257,9A8B0E6FA241
23461,9A8B16219413
4564,9AFF92B5739B
17495,9A3D07223BC4
4496,9A1735717831
9069,9A5D9BA70310
76473,9A286EB0D82D
36635,9A0458ECF341
98774,9AB34037A9CC
93721,9A3E1252B5F0
81250,9A9DCB54270F
32252,9A194CDA3D8E
41662,9ABCA7975DAA
84407,9A7876E9EB19
31785,9ADA2210999E
10008,9A0992E4BF85
13136,9AA55E07AF8B
35457,9A71AF8CEF83
67418,9A96E0025A91
75729,9A3005CC0668
23423,9A858FAD0BDA
52631,9AF793BDE5F1
63797,9A7C15C77041
7275,9A38E903DB1E
37167,9AC990EDC5E4
93212,9AE9BA750D4C
91119,9AB8E7F4EE85
59478,9AE45A93C5F2
96074,9A68F6E6F962
91705,9AB34D593466
37131,9A49080B51E2
40654,9AEB57C715C7
98934,9AFD87DC9646
68588,9AAE607DBE62
